hour,open,high,low,close,impact_p90,tier,base_250,base_500,base_1500,quote_250,quote_500,quote_1500
2026-08-20 14:30:00,0.028953926116051215,0.030091596320232606,0.028953926116051215,0.030091596320232606,1,Ghost,-1.5762738814196449,-1.5762738814196449,-1.5762738814196449,6.524990897810813,13.134185675553464,40.48348762864813
2026-08-20 15:15:00,0.0284678622635193,0.030275317822076105,0.027481798237772092,0.028498473847543532,1,Ghost,-17.377609337967684,-34.1308354268489,-42.1870286588273,17.814816385704383,35.85952989823116,110.52979384220599
2026-08-20 15:30:00,0.02851824399267241,0.030269583440152792,0.01896854571071339,0.022455475421967897,1,Ghost,-15.425539252854128,-30.296833780195033,-84.86473214853781,15.813633745331568,31.831339701342433,98.11370714829587
2026-08-20 15:45:00,0.022536637737496725,0.039999999999999994,0.01132496692923944,0.012911994178045153,1,Ghost,-31.851984822063468,-62.55951729822346,-176.6521579133672,31.489868762488893,60.588432590965525,181.00028839319637
2026-08-20 16:00:00,0.013622709931995667,0.01442340139938886,0.01179859592855511,0.012521179965640674,1,Ghost,-535.544226592803,-899.7326585252565,-1757.8646022882624,414.86316181493413,815.8539441796772,2418.133416742882
2026-08-20 16:15:00,0.012515722534293738,0.012515722534293738,0.011207521288805387,0.012137819828988424,0.7793456831654056,Ghost,-517.3550044549954,-1063.4126013157802,-2037.5606459127844,436.261448717656,958.0112011229114,2848.6039367664735
2026-08-20 16:30:00,0.012161623012288228,0.013822550985696803,0.011319816796483001,0.013683265081245644,1,Ghost,-276.6756108443939,-530.345573581862,-1450.9968956199739,283.73334159884274,829.1124551970227,2798.279959679657
2026-08-20 16:45:00,0.013679157116895425,0.015250521140434457,0.012636568089306131,0.013394635920285452,1,Ghost,-92.57642877069378,-207.17691618413858,-1678.956773818098,93.86598462331968,187.52746255007136,2083.486661652513
2026-08-20 17:00:00,0.01333758361585013,0.014076132780613782,0.012826440586525356,0.01322069897576648,1,Ghost,-398.66489368003613,-1002.8383041143475,-2551.081260568188,270.03980554216344,527.9206768540507,2441.232061869786
2026-08-20 17:15:00,0.013216743440367364,0.013239882903738055,0.012330123274173195,0.012722665399484625,0.9965459903553892,Ghost,-567.6387886083774,-1283.5028664451313,-3643.023948672622,535.191008851452,1195.644627966967,3517.9771284966127
2026-08-20 17:30:00,0.012688052431993916,0.013329327344836047,0.012575391682564052,0.012575391682564052,0.5457379063716666,Ghost,-795.7623219027191,-1495.8499493868708,-4317.382100809817,631.3823375703115,1279.2086153833266,3682.9025385153723
2026-08-20 17:45:00,0.012572345374005816,0.012685350328286178,0.012274136585245345,0.01227454063051858,0.5000050736781915,Ghost,-617.9040004647526,-1583.8111050931332,-4672.6660532834685,674.0796678047094,1252.005960874029,3555.595339931758
2026-08-20 18:00:00,0.012290833595436161,0.01236359674335018,0.011516420101330551,0.011810071416771182,0.49357577308149053,Ghost,-894.128783718991,-2023.8374062746598,-4360.656233959851,741.7751981155062,1448.5488203119353,3564.9737287677203
2026-08-20 18:15:00,0.011823596245141267,0.013015623134091287,0.011286397060885111,0.012839168233330228,0.4087254383208667,Ghost,-439.5675203018509,-794.0530936428522,-2010.741554725517,744.5134308863906,1822.4661427486108,5549.796419488495
2026-08-20 18:30:00,0.012849305707045787,0.013550971541735951,0.012371040788020834,0.01343766279603865,0.8280582389993476,Ghost,-602.9423765550466,-1398.0089867622798,-2715.871379901047,419.9545781889745,924.5511512172994,3838.7893384537183
2026-08-20 18:45:00,0.013480686206424468,0.015040231368637219,0.012887656822420974,0.013803941403337652,1,Ghost,-643.5778797406115,-1432.5893171630817,-2584.22930496858,417.7740627929795,732.1291552308905,2194.4860725531626
2026-08-20 19:00:00,0.013798181939594605,0.01769064271465798,0.012516873138612071,0.016525194063001677,0.9302959917160392,Ghost,-2157.4571182815575,-3909.621551213356,-9893.704392857315,2208.0253513187354,4437.831989928847,5868.205412290219
2026-08-20 19:15:00,0.016515951322971473,0.017039863843662587,0.014230870681256943,0.015528833498584521,1,Ghost,-524.2944734962391,-1743.6949010254798,-7649.502387261346,354.74205499547844,726.3727153365157,2345.143716563828
2026-08-20 19:30:00,0.015494602584285392,0.01904359147226214,0.014875663985847587,0.01904359147226214,0.8279348517708641,Ghost,-1365.7011531467572,-2674.2159758102903,-7384.39567002225,1464.0422869609881,4482.095507209416,7637.549576132596
2026-08-20 19:45:00,0.019042806714895864,0.023369602507071815,0.01884427915983346,0.02131195378794216,0.1871081022519352,Very Thin,-1547.9465669541614,-3040.2335325990052,-8318.54250378933,1586.6586659061702,3214.2236378892107,14255.724202196936
2026-08-20 20:00:00,0.021310171707242465,0.024626236954153793,0.021310171707242465,0.024036279686686066,0.165839617846665,Very Thin,-1604.5332404586773,-3151.4150710795357,-8655.324044941655,1645.640511363599,3311.7582941577157,10126.469129310552
2026-08-20 20:15:00,0.024022280223598147,0.02672200416522699,0.0231203015595319,0.026718748588773968,0.4183052580996765,Ghost,-3345.02251999402,-6505.284624355433,-17904.4694994914,3457.9802366907747,7006.67241001918,21768.972281915678
2026-08-20 20:30:00,0.026737997366415557,0.028102464921616995,0.023347435115065505,0.024442961498080125,0.3204267848334942,Ghost,-5831.654702624622,-12646.047443181747,-23464.925477434936,4424.4297455755805,5293.246701810719,8795.967745193197
2026-08-20 20:45:00,0.024442229105676762,0.024632145046221982,0.019498268297068695,0.022241142236290933,0.21159228040254593,Very Thin,-1933.8605005877914,-5708.178523096597,-19873.917402555013,882.8074593916917,1761.8416357760477,5133.888810504297
2026-08-20 21:00:00,0.022215761279907646,0.02334741821227956,0.0209736531502148,0.02128642235417117,0.31699507328619897,Ghost,-843.5776474406493,-1651.3063617175758,-15622.485536665063,847.3187071700773,1624.7473952998855,6539.941624838826
2026-08-20 21:15:00,0.02126488789796828,0.021492037667425985,0.019804810263820544,0.020979988843388152,0.3651577277010693,Ghost,-4967.728141789608,-9747.839813856443,-19256.110937686968,2506.1915576345777,3313.0591409608332,8918.678575161088
2026-08-20 21:30:00,0.02094752444074905,0.023036229281549157,0.020824028031598597,0.02291308807104445,0.2835145822037467,Ghost,-5181.350555852939,-10711.606517174041,-20772.298689003142,2503.3197451438623,3473.395336290042,7203.787628421226
2026-08-20 21:45:00,0.022926324647974578,0.025686402093023007,0.02292559135473062,0.02506374887743614,0.09043226027455198,Thin,-4878.089863943652,-7661.82823631805,-17648.12509656567,6466.139277771661,9819.783440024574,14416.400886389107
2026-08-20 22:00:00,0.02503387553824986,0.027721107607438608,0.024599280198541497,0.025545647223718188,0.22720034286746943,Very Thin,-5569.502272247947,-11809.443561276146,-21795.996146700014,2663.4923249560366,3849.871385086746,8736.523904331207
2026-08-20 22:15:00,0.025481126386827518,0.02653050427138662,0.022747300950935252,0.023864975233668092,0.23580223119021826,Very Thin,-1560.2590226216191,-5036.842889015111,-19517.92892616378,1129.748059113167,2268.7417774714218,6729.211415014155
2026-08-20 22:30:00,0.023850354917787975,0.023855636508507663,0.021792235438677397,0.02354978316477647,0.24493641936475483,Very Thin,-5022.77280202382,-11183.236522426378,-20207.212526319552,2478.5414212137835,3720.258195146284,8982.34492825016
2026-08-20 22:45:00,0.023548605278525727,0.02464528117001077,0.02278495813609398,0.024109275221137608,0.20235627754084273,Very Thin,-3381.0700494045373,-9485.037814398003,-20558.097381696924,1444.7189516300775,2771.5059129331244,8201.446623700416
2026-08-20 23:00:00,0.022880615533792645,0.02407351912482171,0.022538395410757726,0.022818428988804974,0.20695414561344488,Very Thin,-1245.9384971446177,-2436.9007028068627,-17255.177721187407,1273.2126618610282,2552.1497753438816,7853.696289225558
2026-08-20 23:15:00,0.022813364885288907,0.023971860190277545,0.022574845382304892,0.022616196057423595,0.20638015339959756,Very Thin,-1254.4790031234309,-2463.4513524788804,-16793.149639640156,1275.7058411502635,2555.1226256370865,8041.862388497482
2026-08-20 23:30:00,0.022609912819374887,0.02277075946055717,0.02020885745751443,0.021816309221813983,0.21143651745572448,Very Thin,-1251.269016504259,-3184.668342233173,-17943.95456199741,1268.3444676404833,2483.800142666211,8602.2574654215
2026-08-20 23:45:00,0.021810458775777825,0.022038697736080325,0.021179400845144775,0.02168368919004491,0.20920681652233974,Very Thin,-4350.570354755665,-10832.658860407606,-19739.541222089083,2318.241994905573,3521.253925820383,9763.828800017323
2026-08-21 00:00:00,0.021681673431191893,0.021681673431191893,0.020590376915040443,0.02164844129483033,0.08929675434195725,Thin,-4124.975304675259,-10849.092623250368,-19788.897077419286,2216.7346376975706,3419.773837369316,9706.478412312463
2026-08-21 00:15:00,0.021645908670851356,0.023118992835556917,0.021552737560558213,0.02248128254786164,0.18442886982119894,Very Thin,-1399.3057544195067,-4232.197172449967,-18861.823350347797,1421.505612629199,2857.9350205296982,8906.015059434872
2026-08-21 00:30:00,0.02252035141070002,0.023202974705263515,0.02240852215164274,0.02240852215164274,0.18253141193877465,Very Thin,-1396.9303309760471,-3933.117193708876,-18697.209321791197,1418.5400409399901,2852.7940740987606,8952.576113346042
2026-08-21 00:45:00,0.022405603706492878,0.022405603706492878,0.021445452882046113,0.021445452882046113,0.18949627044929712,Very Thin,-1987.9558364111467,-5755.713713652871,-19290.7789192883,1347.1835095994506,2657.530277909944,9539.064135049306
2026-08-21 01:00:00,0.021440219191934135,0.022446395869546637,0.02119302853963231,0.022309361988232093,0.18808192025385823,Very Thin,-6006.266284394046,-10860.454555015784,-19405.10113373093,3382.438877742537,4837.863060844245,10985.226004630129
2026-08-21 01:15:00,0.022296943789977625,0.022296943789977625,0.021475745738630956,0.021625127880279787,0.18326186944617393,Very Thin,-1405.1623826853847,-3569.2531680095044,-18551.77908545112,1429.9712937030206,2780.3118547583513,9547.373658278244
2026-08-21 01:30:00,0.021561330935352903,0.021561330935352903,0.01996590510412549,0.020198732868281624,0.20540619399730248,Very Thin,-1246.4240995219816,-2724.4977860269887,-17310.30358657383,1260.677296590958,2901.932783523456,10494.726295384213
2026-08-21 01:45:00,0.020188944481420643,0.020545803503092926,0.0192714641466811,0.0192714641466811,0.20772843326779095,Very Thin,-1496.9268580586408,-3735.83613150205,-17546.39641365065,1797.952805433406,3592.385794881794,10970.437773500575
2026-08-21 02:00:00,0.019268960613711857,0.020157347429789977,0.019197864462275203,0.019647107078348925,0.21228374805525807,Very Thin,-1990.0039044339987,-5663.495240131051,-18087.57935078349,1697.835056913409,3537.385176525764,11028.637956334589
2026-08-21 02:15:00,0.019645207650545907,0.019645207650545907,0.018194137310311054,0.018194137310311054,0.15027061056629884,Very Thin,-1694.7500332302304,-4438.005282029878,-17886.51921560047,1724.499777825815,3459.4692526268855,10589.349463447561
2026-08-21 02:30:00,0.01815925498600921,0.019472815207618153,0.01815925498600921,0.018496432351844862,0.14859843395296196,Very Thin,-2399.1900823356477,-6422.150990630757,-18405.936760084893,1749.9286593122345,3504.7186920629465,10701.811024736375
2026-08-21 02:45:00,0.01849400080200719,0.01908064511673484,0.018420803043111614,0.01866472061847796,0.14876526520623456,Very Thin,-2998.955872203396,-8032.1730553132375,-18690.40601251828,1759.892029144402,3529.0491347060606,10765.583871737846
2026-08-21 03:00:00,0.018663490885793835,0.018663490885793835,0.01842513898784914,0.018582793381288334,0.14858817784617848,Very Thin,-2672.2447565641896,-7056.9846605828025,-18496.94078596245,1751.5008269378263,3515.0008144288818,10718.659773422041
2026-08-21 03:15:00,0.01856903318251925,0.018601121943026024,0.018442514364374107,0.018551880342247452,0.14885293278122308,Very Thin,-2576.074726293708,-6791.635751229973,-18460.166254512653,1752.3098349094194,3516.2146309782393,10722.501998505146
2026-08-21 03:30:00,0.018551713659619083,0.0186996267956123,0.01830216953524074,0.018645372474580528,0.14869195725587253,Very Thin,-2878.509482156396,-7808.532128022029,-18603.35146943376,1761.4854609926326,3534.8464943002377,10777.607680139876
2026-08-21 03:45:00,0.018644397678184675,0.018644397678184675,0.01846370881769434,0.018554677693047018,0.14834096771738076,Very Thin,-2792.80510126235,-7051.324265316194,-18800.236580367204,1794.367426230525,3594.2759171983703,10943.92666706595
2026-08-21 04:00:00,0.018567984727462163,0.018726196985376826,0.018502107573921216,0.018709842179532525,0.14559452766301412,Very Thin,-3353.640264235917,-8657.01988742597,-18893.84247181977,1954.588260981159,3764.175563982858,11158.844916889437
2026-08-21 04:15:00,0.01870887623779181,0.019216335877111704,0.018645067710619297,0.019048640636969948,0.14198018870583096,Very Thin,-2495.422320649742,-6097.550436053962,-18359.040753203793,1989.3949517210522,3863.83888485762,11410.827346180062
2026-08-21 04:30:00,0.01904370974323069,0.019438620502177484,0.01895346621458251,0.019424433861198867,0.14219273031480695,Very Thin,-3553.4584187757987,-9596.709109669504,-18495.257555279033,2273.9407160967107,4147.470341903043,11798.478653073607
2026-08-21 04:45:00,0.019422714437732823,0.01972233625890012,0.019363411216826658,0.01956845468704144,0.1973095988575992,Very Thin,-1801.5266705695926,-5273.586573436873,-17921.576055242425,1263.28741229632,2462.660048179806,9933.365231514079
2026-08-21 05:00:00,0.019564612244897944,0.0202244496157087,0.019512635367732525,0.0202244496157087,0.19763367701317042,Very Thin,-4371.342543064554,-10588.434064284867,-18539.64272662446,2382.543260975419,3711.0893306243306,10246.977121633683
2026-08-21 05:15:00,0.020222707318106596,0.020222707318106596,0.019000751378087266,0.01905201734828169,0.21233412267524368,Very Thin,-1207.2569020007338,-2777.723642016472,-16569.633301447022,1169.726013557324,2349.1142365483834,10574.865565577444
2026-08-21 05:30:00,0.019009512285069273,0.019107510261968937,0.01818886365457501,0.01818886365457501,0.23106751817491977,Very Thin,-1177.5655561630697,-3439.7430693705537,-16582.191515097085,1637.4726969254077,3641.057466034894,11793.745463799942
2026-08-21 05:45:00,0.018267876032390246,0.019590965751117826,0.01794113874927738,0.018994474055721074,0.2310671263820694,Very Thin,-1824.617252029635,-5318.786966790987,-17725.793804733014,1294.866819193587,2535.344128177313,10954.255786237067
2026-08-21 06:00:00,0.01899100516962344,0.021159680324070045,0.018761707961157125,0.020147543780302198,0.201769183243629,Very Thin,-1958.9143815434663,-5607.572745509801,-18292.794672914635,1542.0946407074002,3107.7207755240324,10535.180347330148
2026-08-21 06:15:00,0.020144253329004578,0.021390156519360527,0.019604852288465164,0.020352777619435297,0.17152810658940087,Very Thin,-1504.5291144421801,-2997.571281157524,-17416.78505736825,1544.6048882596451,3119.1579957471386,10457.550151032578
2026-08-21 06:30:00,0.020351101670243774,0.021903013285482973,0.01762933627629618,0.01762933627629618,0.19607280505208632,Very Thin,-1910.5842043602347,-3128.3268825894843,-7870.800994907036,2078.689678883913,4175.981110107808,12706.003414561372
2026-08-21 06:45:00,0.01760921553166159,0.018621762081814385,0.017567189014087468,0.018607633558105786,0.12356948327989574,Very Thin,-3316.6854469487075,-9028.46198990657,-18025.07857690601,1582.4955132883706,3539.0461720101475,12598.304101898377
